"customer_id","customer_type","state","zip","zip3","customer_sqft","first_purch","last_purch","cases","dollars","cab_franc","cab_sauvignon","malbec","merlot","red_blend","syrah","buyer"
337,"restaurant","PA",15102,151,2423,79,13,7,5050,0,2,0,3,1,1,0
338,"bar","PA",15108,151,2004,79,29,8,5773,1,0,4,2,1,0,0
339,"bar","PA",15009,150,3288,79,27,8,5838,0,1,3,3,1,0,0
340,"restaurant","PA",16506,165,2924,79,11,9,6508,3,1,1,3,1,0,0
341,"bar","NY",11209,112,4218,79,19,9,6367,2,0,2,3,1,1,0
342,"bar","CT",6902,69,3503,79,7,11,8046,2,1,3,3,1,1,0
343,"restaurant","PA",19422,194,3387,79,25,9,6513,1,4,0,4,0,0,0
344,"bar","NJ",8243,82,4235,79,29,9,6486,1,0,2,3,1,2,0
345,"bar","NY",10977,109,2105,79,9,11,7950,2,1,2,2,2,2,0
346,"bar","PA",18036,180,3938,79,17,9,6483,0,1,3,1,2,2,0
347,"bar","NH",3060,30,2045,79,15,9,6598,0,3,2,2,1,1,0
348,"bar","PA",19438,194,2467,79,13,6,4294,1,0,2,1,1,1,0
349,"bar","NY",10583,105,3200,79,33,10,7101,3,2,1,3,1,0,0
350,"bar","MD",21215,212,3321,79,15,9,6369,3,1,0,4,1,0,0
351,"restaurant","NJ",7045,70,3109,79,15,6,4297,0,3,1,2,0,0,0
352,"restaurant","NY",11784,117,3343,79,33,7,5212,2,1,1,2,0,1,0
353,"bar","PA",18966,189,3515,79,19,8,5857,0,1,1,4,0,2,0
354,"restaurant","NY",11703,117,2263,79,9,9,6283,2,3,1,1,2,0,0
355,"bar","PA",19090,190,2027,79,19,9,6422,1,0,2,4,2,0,0
356,"bar","PA",19010,190,3419,79,19,7,5050,1,2,2,1,1,0,0
357,"restaurant","NY",12928,129,3397,79,17,11,8202,0,3,0,8,0,0,0
358,"restaurant","PA",19103,191,2605,79,29,5,3634,0,0,1,3,0,1,0
359,"bar","PA",17112,171,4323,79,9,9,6614,1,2,1,4,0,1,0
360,"restaurant","MD",21202,212,2202,79,15,9,6366,3,2,0,0,2,2,0
361,"restaurant","PA",19403,194,1916,79,27,8,5635,0,3,1,1,2,1,0
362,"bar","CT",6776,67,2778,79,11,9,6368,0,3,4,2,0,0,0
363,"bar","PA",19074,190,2263,79,19,10,7370,0,1,0,5,3,1,0
364,"bar","PA",19111,191,2908,79,27,8,5871,1,1,0,0,2,4,0
365,"restaurant","MA",1826,18,2787,79,31,7,4951,1,2,1,2,1,0,0
366,"restaurant","NJ",7305,73,2908,79,19,8,5773,2,4,1,1,0,0,0
367,"restaurant","PA",18702,187,2265,79,9,10,7327,3,2,1,2,2,0,0
368,"bar","MA",2032,20,4499,79,17,8,5833,2,3,1,1,1,0,0
369,"bar","MD",20832,208,2388,79,15,8,5654,1,3,2,0,0,2,0
370,"restaurant","NY",11697,116,2237,79,11,9,6493,2,0,1,2,2,2,0
371,"bar","PA",18966,189,3090,79,15,8,5788,1,2,3,1,0,1,0
372,"bar","PA",19119,191,2946,79,15,10,7256,2,2,2,3,0,1,0
373,"restaurant","NJ",8752,87,2524,79,9,10,7177,2,0,1,5,1,1,0
374,"restaurant","MA",2563,25,3200,79,33,7,4876,1,1,3,1,0,1,0
375,"restaurant","NJ",8869,88,1664,79,29,9,6496,0,2,1,3,1,2,0
376,"bar","PA",19020,190,4132,79,31,6,4311,2,0,2,1,0,1,0
377,"restaurant","NJ",7726,77,3390,79,9,9,6377,2,2,0,3,0,2,0
378,"bar","MA",1503,15,3063,79,25,9,6438,1,1,1,4,1,1,0
379,"bar","NY",11520,115,1920,79,31,9,6416,2,1,0,5,0,1,0
380,"restaurant","NJ",7076,70,3101,79,33,9,6524,2,2,0,2,3,0,0
381,"restaurant","NJ",7405,74,3169,79,27,6,4247,1,3,0,2,0,0,0
382,"restaurant","PA",19403,194,3359,79,17,11,8094,1,2,1,5,1,1,0
383,"restaurant","NJ",7422,74,2790,79,13,10,7138,5,1,1,3,0,0,0
384,"bar","MA",2169,21,2959,79,11,10,7026,1,3,2,3,1,0,0
385,"bar","NY",14031,140,2973,79,15,8,5905,1,1,2,2,1,1,0
386,"bar","NJ",8648,86,2720,79,13,8,5759,2,1,3,1,1,0,0
387,"restaurant","NJ",7010,70,1790,79,29,7,5088,0,0,1,2,3,1,0
388,"bar","NJ",8735,87,2371,79,13,10,7178,1,5,2,1,0,1,0
389,"bar","MA",2135,21,2594,79,9,9,6668,1,2,3,2,1,0,0
390,"restaurant","NY",10028,100,2615,79,29,7,4996,1,2,1,1,2,0,0
391,"bar","NY",11209,112,2843,79,15,8,5863,0,3,2,3,0,0,0
392,"bar","PA",17402,174,2866,79,9,8,5744,1,1,2,2,2,0,0
393,"restaurant","NY",11746,117,3521,79,27,6,4268,0,2,0,3,0,1,0
394,"bar","PA",18436,184,2636,79,31,9,6555,0,2,2,3,2,0,0
395,"bar","NJ",8817,88,2047,79,23,6,4320,3,1,0,2,0,0,0
396,"restaurant","NJ",8520,85,2709,79,13,7,5035,1,1,1,2,1,1,0
397,"restaurant","MD",20903,209,2963,79,29,8,5681,2,0,1,2,3,0,0
398,"restaurant","MD",21210,212,2168,79,29,6,4217,3,0,0,1,1,1,0
399,"bar","PA",15065,150,2818,79,23,8,5780,0,2,2,2,1,1,0
400,"bar","NY",10805,108,2038,79,33,8,5895,1,1,2,3,0,1,0
401,"restaurant","NY",10707,107,3064,79,15,9,6468,2,1,1,3,1,1,0
402,"bar","NJ",7202,72,4694,79,11,10,7206,0,1,3,4,1,1,0
403,"restaurant","MD",20852,208,2161,79,33,7,4980,2,2,0,1,1,1,0
404,"restaurant","PA",19115,191,2484,79,21,10,7184,3,3,1,1,1,1,0
405,"bar","PA",18042,180,3281,79,15,8,5832,1,1,2,2,1,1,0
406,"bar","NY",12303,123,3549,79,33,8,5908,0,3,1,3,1,0,0
407,"bar","NJ",7730,77,3432,79,9,5,3606,0,1,2,2,0,0,0
408,"restaurant","VT",5663,56,2370,79,19,5,3640,1,0,0,2,1,1,0
409,"bar","NY",13146,131,2380,79,15,5,3610,1,0,0,2,0,2,0
410,"restaurant","NJ",7747,77,3819,79,19,7,4987,1,2,0,3,0,1,0
411,"restaurant","PA",19003,190,3234,79,21,5,3709,0,0,0,3,1,1,0
412,"bar","PA",17601,176,2655,79,21,9,6385,1,2,1,4,0,1,0
413,"bar","CT",6375,63,2767,79,15,7,5068,1,0,3,1,2,0,0
414,"restaurant","NJ",8724,87,2737,79,17,8,5732,0,3,1,4,0,0,0
415,"bar","NJ",7045,70,3079,79,21,6,4393,0,0,2,1,2,1,0
416,"bar","NJ",8826,88,3388,79,27,8,5873,0,1,0,3,2,2,0
417,"bar","NJ",8733,87,3484,79,33,7,5080,0,1,2,2,0,2,0
418,"restaurant","NJ",8054,80,2088,79,13,9,6426,2,1,1,4,1,0,0
419,"bar","NJ",7481,74,2875,79,35,9,6511,1,0,2,4,1,1,0
420,"bar","NY",11360,113,3539,79,15,9,6470,1,1,4,0,3,0,0
421,"bar","MD",20901,209,2386,79,11,10,7329,2,2,3,3,0,0,0
422,"restaurant","NY",11040,110,2077,79,33,8,5718,2,0,0,3,3,0,0
423,"bar","PA",19067,190,2462,79,27,7,4946,0,0,1,4,0,2,0
424,"restaurant","NY",11235,112,3040,79,15,8,5744,0,0,1,3,2,2,0
425,"restaurant","MD",21060,210,3204,79,33,4,2881,1,2,0,1,0,0,0
426,"bar","NY",11354,113,2644,79,27,8,5816,0,1,4,0,3,0,0
427,"bar","NJ",8863,88,2789,79,13,8,5814,1,1,2,1,1,2,0
428,"bar","NY",11385,113,2019,79,11,9,6490,1,1,2,2,2,1,0
429,"restaurant","NY",11553,115,2762,79,31,2,1425,1,0,0,0,1,0,0
430,"restaurant","NJ",8054,80,2883,79,15,10,7147,2,3,0,4,0,1,0
431,"restaurant","NJ",8088,80,3703,79,13,9,6494,1,1,1,3,2,1,0
432,"restaurant","NJ",7470,74,4103,79,21,7,5006,2,2,1,1,1,0,0
433,"restaurant","PA",17020,170,3109,79,29,8,5719,1,6,0,0,0,1,0
434,"bar","NY",11746,117,3004,79,33,7,5084,0,0,1,3,2,1,0
435,"restaurant","NJ",8075,80,2916,77,5,12,8800,1,1,3,3,3,1,1
436,"bar","PA",19047,190,2898,77,13,9,6375,1,1,2,3,1,1,1
437,"bar","MA",2035,20,2043,77,33,8,5869,0,4,0,2,0,2,1
438,"restaurant","DC",20011,200,2776,77,13,7,4904,1,1,1,1,2,1,1
439,"restaurant","MD",21087,210,2842,77,11,9,6479,1,2,0,4,1,1,1
440,"bar","MA",2151,21,3182,77,15,9,6527,0,4,0,4,0,1,1
441,"restaurant","NY",12974,129,3678,77,15,11,7959,0,6,2,2,1,0,1
442,"restaurant","NY",14217,142,2159,77,5,9,6393,1,4,0,2,1,1,1
443,"bar","MA",1824,18,3451,77,11,11,7857,1,0,1,2,5,2,1
444,"bar","NY",13219,132,3713,77,13,9,6443,1,2,1,2,2,1,1
445,"restaurant","NY",11561,115,2747,77,29,6,4419,1,2,0,0,1,2,1
446,"bar","NY",11374,113,3744,77,11,11,7713,1,1,3,4,1,1,1
447,"restaurant","PA",19610,196,3842,77,11,10,7175,1,2,1,3,2,1,1
448,"bar","NY",12414,124,2553,77,29,10,7214,0,3,1,2,2,2,1
449,"restaurant","NY",11572,115,2648,77,11,8,5778,0,2,0,3,3,0,1
450,"restaurant","CT",6443,64,2824,77,11,9,6408,1,2,0,3,3,0,1
451,"bar","NY",10467,104,2031,77,9,10,7270,3,1,1,1,3,1,1
452,"restaurant","NJ",8846,88,2639,77,9,9,6520,1,2,2,1,3,0,1
453,"restaurant","NJ",7093,70,4191,77,21,9,6443,1,1,0,1,4,2,1
454,"restaurant","NY",11581,115,3031,77,9,8,5737,1,1,0,0,6,0,1
455,"restaurant","PA",19401,194,2887,77,27,8,5908,0,3,1,2,2,0,1
456,"bar","NY",11803,118,4055,77,21,7,5024,0,2,3,1,0,1,0
457,"bar","NY",10705,107,2959,77,7,9,6530,1,2,2,2,1,1,0
458,"bar","NY",13491,134,2775,77,13,11,7952,2,3,1,2,3,0,0
459,"bar","NJ",7750,77,3462,77,17,8,5711,0,2,4,0,2,0,0
460,"bar","NY",10024,100,2308,77,33,8,5703,3,1,1,2,0,1,0
461,"restaurant","NJ",8610,86,2656,77,23,8,5778,1,1,0,5,0,1,0
462,"restaurant","CT",6457,64,3589,77,13,9,6538,0,2,0,5,2,0,0
463,"bar","NJ",8108,81,3398,77,15,10,7247,2,4,2,1,1,0,0
464,"restaurant","MA",2769,27,3093,77,9,8,5739,2,2,1,1,1,1,0
465,"bar","NJ",7060,70,3273,77,19,7,4872,0,1,2,2,2,0,0
466,"restaurant","NY",10469,104,2927,77,31,9,6524,1,1,1,2,2,2,0
467,"bar","NJ",8054,80,4238,77,7,11,8199,1,3,2,2,2,1,0
468,"bar","NY",10469,104,2621,77,13,8,5766,0,0,2,3,2,1,0
469,"bar","NJ",7042,70,3132,77,15,6,4317,3,1,0,2,0,0,0
470,"restaurant","NY",11355,113,4160,77,35,7,5126,1,1,1,1,1,2,0
471,"restaurant","NJ",7666,76,3044,77,33,10,7091,0,2,1,2,2,3,0
472,"restaurant","NY",11783,117,3009,77,25,7,4962,1,0,1,3,2,0,0
473,"bar","NY",14534,145,3731,77,11,8,5757,1,2,1,3,1,0,0
474,"bar","DE",19971,199,3096,77,17,8,5594,0,1,2,0,3,2,0
475,"restaurant","RI",2906,29,2281,77,13,10,7063,3,1,1,2,2,1,0
476,"bar","NJ",8884,88,4192,77,17,11,8068,0,5,2,3,1,0,0
477,"bar","NY",10025,100,2763,77,15,9,6361,0,2,2,3,1,1,0
478,"restaurant","NJ",7460,74,3525,77,21,9,6563,3,1,1,3,1,0,0
479,"bar","PA",19464,194,3850,77,11,9,6503,1,4,2,1,1,0,0
480,"bar","MA",2062,20,2195,77,31,7,4963,0,1,2,3,0,1,0
481,"restaurant","MA",2192,21,2247,77,31,6,4280,0,1,2,2,0,1,0
482,"bar","PA",19401,194,3477,77,7,9,6575,0,1,2,3,2,1,0
483,"bar","MD",20853,208,2476,77,9,9,6341,3,0,2,3,0,1,0
484,"bar","PA",19067,190,2514,77,13,8,5905,0,2,2,3,1,0,0
485,"bar","MD",21237,212,3430,77,13,6,4350,1,0,0,3,2,0,0
486,"restaurant","NJ",8807,88,2956,77,15,11,7937,2,2,1,3,0,3,0
487,"restaurant","NJ",8619,86,3225,77,27,6,4326,2,0,2,2,0,0,0
488,"bar","NJ",7645,76,2575,77,17,8,5660,1,3,1,1,1,1,0
489,"restaurant","MA",1915,19,2542,77,33,7,5034,0,2,0,2,3,0,0
490,"bar","MA",1960,19,2309,77,25,9,6510,1,0,2,4,2,0,0
491,"restaurant","MD",21136,211,2697,77,23,8,5728,1,1,1,2,1,2,0
492,"bar","NJ",7440,74,3052,77,15,10,7429,2,1,2,3,1,1,0
493,"bar","PA",19111,191,2976,77,7,9,6466,1,3,2,2,1,0,0
494,"bar","NY",11747,117,2825,77,11,10,7096,2,1,3,0,3,1,0
495,"bar","CT",6010,60,3700,77,19,8,5839,0,0,1,6,0,1,0
496,"restaurant","PA",19150,191,2928,77,19,9,6411,1,0,0,6,2,0,0
497,"restaurant","NY",14020,140,3519,77,7,10,7312,1,2,1,3,2,1,0
498,"restaurant","PA",19128,191,3107,77,33,7,4964,1,2,0,1,1,2,0
499,"restaurant","NJ",8057,80,3236,77,13,10,7290,2,4,0,2,0,2,0
500,"restaurant","NY",12309,123,2874,77,11,9,6473,1,1,1,5,0,1,0
501,"bar","MD",20910,209,2258,77,31,6,4305,0,2,0,2,1,1,0
502,"bar","MD",20905,209,4030,77,29,6,4284,0,0,0,3,1,2,0
503,"bar","NY",11790,117,2744,77,11,8,5822,1,1,0,0,4,2,0
504,"restaurant","NJ",7512,75,2895,77,15,7,5076,1,1,0,3,0,2,0
505,"bar","NJ",7670,76,2696,77,23,10,7079,1,4,3,2,0,0,0
506,"restaurant","NY",13732,137,2324,77,15,8,5669,1,0,1,4,1,1,0
507,"bar","NY",12019,120,2513,77,35,9,6494,0,2,2,1,2,2,0
508,"bar","PA",19438,194,2312,77,21,4,2896,0,1,2,1,0,0,0
509,"bar","NY",11414,114,2504,77,25,10,7089,1,2,2,4,1,0,0
510,"restaurant","NJ",8540,85,2329,77,13,8,5746,2,2,1,1,2,0,0
511,"restaurant","MD",20866,208,3581,77,31,6,4374,0,1,3,1,1,0,0
512,"restaurant","MA",2151,21,3537,77,33,6,4336,1,0,0,2,3,0,0
513,"restaurant","NY",10992,109,2913,77,25,8,5818,1,1,1,2,2,1,0
514,"restaurant","MA",1340,13,3068,77,13,8,5658,1,1,1,2,3,0,0
515,"bar","NY",11510,115,3035,77,15,9,6393,0,1,4,2,1,1,0
516,"restaurant","NY",10024,100,2586,77,11,6,4320,0,2,1,0,2,1,0
517,"restaurant","NJ",8884,88,4189,77,19,7,4876,1,1,0,3,1,1,0
518,"bar","NY",11214,112,3188,77,27,7,5019,1,2,2,1,0,1,0
519,"restaurant","PA",18966,189,2944,77,17,8,5697,1,3,0,3,0,1,0
520,"bar","NJ",7508,75,2556,77,29,11,8015,1,0,3,6,1,0,0
521,"restaurant","CT",6712,67,2445,77,13,8,5937,2,2,1,3,0,0,0
522,"bar","CT",6010,60,3108,77,13,10,7215,3,1,3,3,0,0,0
523,"bar","MD",20906,209,2464,77,25,8,5828,1,0,2,3,2,0,0
524,"bar","CT",6851,68,3311,77,33,7,4992,1,1,0,4,1,0,0
525,"restaurant","NY",11203,112,2196,77,13,11,7898,2,1,1,4,1,2,0
526,"bar","NJ",7093,70,3073,77,23,9,6495,0,0,1,4,3,1,0
527,"restaurant","CT",6612,66,3168,77,11,10,7125,1,2,1,3,1,2,0
528,"bar","NJ",7470,74,3539,77,17,9,6570,1,1,4,2,0,1,0
529,"bar","MA",1501,15,2766,77,13,7,5047,0,3,1,2,1,0,0
530,"bar","NY",11740,117,2998,77,9,7,4994,0,1,3,3,0,0,0
531,"bar","PA",18067,180,3857,77,23,10,7102,0,5,0,3,1,1,0
532,"restaurant","NJ",8016,80,2017,77,9,10,7185,2,3,0,4,1,0,0
533,"bar","PA",16046,160,2793,77,13,10,7200,0,1,3,3,0,3,0
534,"bar","MA",1938,19,3193,77,7,9,6569,0,2,3,3,1,0,0
535,"bar","NY",11901,119,2988,77,31,11,8048,1,1,0,4,3,2,0
536,"restaurant","CT",6880,68,3038,77,25,9,6662,0,4,1,2,1,1,0
537,"restaurant","MD",21204,212,3467,77,17,7,5122,1,2,1,1,1,1,0
538,"restaurant","NJ",7054,70,2713,77,13,10,7187,0,2,1,6,0,1,0
539,"bar","CT",6098,60,3090,77,33,10,7233,4,0,0,2,2,2,0
540,"bar","NY",11581,115,2531,77,31,5,3551,1,0,2,2,0,0,0
541,"bar","NY",10021,100,2052,77,21,9,6463,2,1,3,3,0,0,0
542,"restaurant","VT",5832,58,2916,77,23,8,5791,1,1,0,3,1,2,0
543,"bar","MD",21206,212,2201,77,9,9,6576,0,0,1,5,3,0,0
544,"bar","MA",2155,21,3587,77,29,8,5813,2,4,1,1,0,0,0
545,"bar","MD",21093,210,2411,77,21,9,6490,1,0,2,4,0,2,0
546,"bar","PA",17403,174,1903,77,29,11,7919,2,1,0,3,2,3,0
547,"bar","PA",17601,176,3125,77,11,10,7286,1,1,2,3,1,2,0
548,"bar","DE",19971,199,4139,77,15,11,7959,2,3,1,2,2,1,0
549,"restaurant","MA",2146,21,3563,77,29,6,4351,1,0,1,2,1,1,0
550,"restaurant","PA",19067,190,2996,77,13,6,4316,0,2,1,2,1,0,0
551,"restaurant","MD",21122,211,4138,77,35,8,5758,0,1,1,4,2,0,0
552,"restaurant","NJ",7202,72,2470,77,13,7,5067,1,1,0,2,3,0,0
553,"restaurant","MA",2072,20,2639,77,33,7,5014,0,0,1,3,3,0,0
554,"bar","MD",20855,208,3113,77,15,9,6453,0,2,2,4,0,1,0
555,"bar","PA",18042,180,2438,77,13,6,4330,0,0,2,2,1,1,0
556,"bar","NJ",7750,77,2525,77,23,8,5795,2,2,2,1,0,1,0
557,"restaurant","MD",21206,212,2567,77,29,9,6606,2,1,0,3,2,1,0
558,"restaurant","NY",11220,112,2392,77,7,8,5724,2,0,1,3,1,1,0
559,"bar","NY",10598,105,3551,77,27,6,4331,2,0,2,1,1,0,0
560,"bar","NY",10032,100,3013,77,21,10,7204,1,2,0,2,3,2,0
561,"restaurant","NY",10022,100,2462,77,27,8,5801,1,3,0,1,1,2,0
562,"bar","NJ",7011,70,3603,77,15,6,4191,0,2,2,2,0,0,0
563,"bar","NY",10976,109,3739,77,15,11,7780,0,1,4,2,1,3,0
564,"restaurant","NJ",8879,88,2831,77,35,8,5816,1,1,1,1,3,1,0
565,"bar","NY",11021,110,2575,77,7,11,7973,0,1,2,5,2,1,0
566,"bar","MD",21009,210,2933,77,29,8,5679,2,0,1,3,0,2,0
567,"bar","NY",10003,100,2917,77,17,9,6585,1,2,2,1,2,1,0
568,"restaurant","NY",11234,112,2939,77,31,11,7831,2,2,0,6,1,0,0
569,"restaurant","NJ",7601,76,3845,77,15,8,5648,2,1,1,3,1,0,0
570,"bar","NY",12025,120,2887,77,17,8,5868,1,1,3,2,0,1,0
571,"bar","NY",14757,147,3045,77,21,10,7388,2,3,2,3,0,0,0
572,"restaurant","NY",11542,115,4592,77,25,9,6501,2,2,1,2,2,0,0
573,"bar","NY",10312,103,2669,77,23,7,5047,2,1,2,1,0,1,0
574,"restaurant","NY",11379,113,3658,77,23,7,5076,1,2,1,1,2,0,0
575,"restaurant","NJ",8736,87,2339,77,7,6,4324,0,0,0,5,1,0,0
576,"restaurant","NY",11753,117,2359,77,11,10,7155,0,3,0,5,0,2,0
577,"restaurant","PA",15044,150,2891,75,15,8,5729,0,3,0,2,3,0,1
578,"bar","VI",820,8,2551,75,5,11,7899,1,3,3,2,0,2,1
579,"bar","NH",3032,30,3649,75,23,8,5748,0,1,0,3,3,1,1
580,"bar","NJ",7070,70,1998,75,35,8,5745,0,1,0,3,3,1,1
581,"restaurant","PA",19115,191,2760,75,11,6,4313,0,1,0,1,3,1,1
582,"bar","DE",19956,199,2211,75,31,8,5787,1,2,1,3,1,0,1
583,"restaurant","NY",10023,100,3343,75,11,6,4384,1,1,0,2,1,1,1
584,"restaurant","DE",19805,198,3397,75,15,11,7924,2,2,2,3,1,1,1
585,"bar","NY",11791,117,3810,75,19,8,5765,1,1,1,3,1,1,1
586,"restaurant","NY",10940,109,3317,75,19,8,5788,2,2,1,1,0,2,1
587,"restaurant","PA",19083,190,2818,75,5,10,7141,1,1,1,2,4,1,1
588,"restaurant","NJ",8723,87,2460,75,13,9,6506,0,2,1,3,2,1,1
589,"bar","NY",11414,114,2462,75,7,8,5645,2,1,0,1,2,2,1
590,"bar","PA",17402,174,3223,75,11,7,4952,0,2,1,1,2,1,1
591,"restaurant","PA",19006,190,4140,75,5,8,5652,0,2,2,0,1,3,1
592,"restaurant","NY",11219,112,2978,75,31,7,5179,0,1,1,3,1,1,0
593,"bar","NJ",7928,79,2655,75,15,9,6722,1,3,2,2,1,0,0
594,"restaurant","NJ",7055,70,2390,75,29,9,6398,1,2,2,0,0,4,0
595,"restaurant","MA",2192,21,2661,75,13,9,6494,5,1,1,1,1,0,0
596,"bar","NY",10031,100,3238,75,31,8,5743,0,3,2,2,1,0,0
597,"restaurant","NY",11706,117,2713,75,35,9,6554,1,1,0,3,3,1,0
598,"bar","MA",1752,17,1910,75,13,11,7754,1,2,2,3,1,2,0
599,"bar","NJ",7083,70,2757,75,11,9,6659,1,1,2,3,1,1,0
600,"bar","NY",12601,126,2284,75,23,5,3554,2,1,0,1,0,1,0
601,"restaurant","PA",17345,173,3252,75,7,8,5706,0,2,1,3,0,2,0
602,"restaurant","ME",4011,40,2618,75,11,8,5750,1,2,1,1,2,1,0
603,"restaurant","PA",17013,170,3929,75,13,7,5058,3,0,1,2,0,1,0
604,"bar","CT",6704,67,3193,75,11,11,7988,0,4,2,2,0,3,0
605,"restaurant","NY",10021,100,2621,75,23,9,6582,2,0,1,5,1,0,0
606,"bar","NY",12077,120,3846,75,13,9,6580,1,1,1,2,2,2,0
607,"restaurant","NJ",8080,80,2774,75,11,8,5715,2,1,0,3,1,1,0
608,"restaurant","NY",11215,112,4695,75,13,9,6560,2,3,1,2,1,0,0
609,"restaurant","NJ",8723,87,3674,75,11,9,6475,1,4,1,2,1,0,0
610,"restaurant","NJ",8757,87,2856,75,31,9,6549,1,3,1,3,0,1,0
611,"restaurant","CT",6820,68,3390,75,15,8,5785,0,3,0,4,0,1,0
612,"restaurant","NJ",7731,77,2718,75,23,10,7207,2,2,1,2,2,1,0
613,"bar","NJ",8724,87,3984,75,25,8,5700,2,0,0,3,1,2,0
614,"restaurant","MA",2155,21,2455,75,13,7,4951,1,3,1,2,0,0,0
615,"restaurant","NY",10950,109,2515,75,25,8,5654,1,6,1,0,0,0,0
616,"restaurant","NY",10014,100,3220,75,7,7,5100,1,2,1,1,2,0,0
617,"restaurant","NY",10016,100,2669,75,7,11,8058,2,2,1,4,1,1,0
618,"bar","NY",11725,117,3334,75,23,7,5018,0,2,3,1,1,0,0
619,"bar","NY",11942,119,2833,75,15,9,6464,1,2,2,3,0,1,0
620,"restaurant","NY",10950,109,2787,75,15,9,6450,3,1,1,3,0,1,0
621,"restaurant","PA",19150,191,2994,75,13,10,7234,0,1,1,5,2,1,0
622,"bar","MA",1843,18,3143,75,11,9,6560,0,2,2,4,0,1,0
623,"bar","NY",11746,117,3391,75,7,11,7812,2,1,2,3,1,2,0
624,"restaurant","NY",11694,116,3158,75,13,12,8615,3,1,1,5,1,1,0
625,"bar","NY",11231,112,3008,75,11,10,7167,2,1,2,3,0,2,0
626,"restaurant","NJ",7456,74,2212,75,15,10,7339,2,1,1,4,1,1,0
627,"bar","NY",11509,115,2097,75,5,11,8021,2,4,2,2,0,1,0
628,"restaurant","NJ",8312,83,4081,75,29,6,4323,0,1,2,2,1,0,0
629,"restaurant","NJ",7305,73,3820,75,23,6,4275,2,0,0,2,2,0,0
630,"bar","MA",2167,21,4213,75,15,10,7125,0,2,2,5,0,1,0
631,"bar","CT",6063,60,2749,75,5,8,5590,2,1,3,2,0,0,0
632,"bar","NY",13057,130,3285,75,27,7,5100,0,1,1,3,0,2,0
633,"restaurant","CT",6360,63,2887,75,31,8,5709,1,2,1,2,2,0,0
634,"restaurant","RI",2882,28,2804,75,13,8,5734,0,4,1,2,1,0,0
635,"restaurant","NJ",8753,87,4009,75,29,7,4957,0,3,0,3,0,1,0
636,"bar","NJ",8884,88,3622,75,5,9,6446,2,1,0,3,2,1,0
637,"restaurant","NY",11224,112,3291,75,15,7,5055,2,2,1,0,2,0,0
638,"restaurant","NY",11575,115,3107,75,15,10,7240,2,3,0,4,1,0,0
639,"restaurant","NY",11103,111,3180,75,11,8,5826,0,0,1,3,1,3,0
640,"bar","NY",11961,119,2568,75,13,11,8004,2,2,5,2,0,0,0
641,"restaurant","NJ",7701,77,3133,75,31,6,4204,0,1,0,3,2,0,0
642,"restaurant","MA",1060,10,2900,75,11,9,6425,0,1,0,5,1,2,0
643,"restaurant","NJ",7006,70,2755,75,31,7,4981,1,0,0,3,3,0,0
644,"bar","CT",6359,63,3028,75,23,6,4203,2,0,1,0,1,2,0
645,"restaurant","NY",11416,114,2693,75,25,11,7984,1,1,1,4,2,2,0
646,"bar","NY",10578,105,3376,75,13,6,4437,2,0,1,1,1,1,0
647,"restaurant","MA",2633,26,3341,75,25,9,6385,0,1,0,4,1,3,0
648,"restaurant","MA",1902,19,2695,75,31,10,7259,1,1,1,3,3,1,0
649,"restaurant","NY",11530,115,2582,75,29,9,6573,0,0,1,6,1,1,0
650,"bar","NY",10458,104,2426,75,29,7,5045,0,1,2,2,0,2,0
651,"restaurant","NY",11377,113,2393,75,21,11,7837,1,4,1,3,1,1,0
652,"bar","MD",21093,210,3488,75,5,9,6502,2,2,2,1,0,2,0
653,"restaurant","MD",20816,208,3011,75,33,6,4361,1,1,0,2,2,0,0
654,"restaurant","NJ",8690,86,3634,75,11,8,5692,1,1,1,3,1,1,0
655,"restaurant","NY",12601,126,2284,75,25,8,5823,0,1,0,2,4,1,0
656,"restaurant","PA",18052,180,3017,75,7,9,6364,2,1,1,2,1,2,0
657,"bar","NJ",7024,70,2579,75,9,10,7207,2,1,3,1,3,0,0
658,"restaurant","DE",19810,198,2659,75,11,9,6427,1,2,1,4,1,0,0
659,"restaurant","CT",6804,68,2825,75,31,5,3652,2,0,3,0,0,0,0
660,"bar","NY",11375,113,3062,75,33,10,7367,2,0,3,4,1,0,0
661,"restaurant","NY",11426,114,3092,75,23,7,5050,1,0,1,3,1,1,0
662,"restaurant","NJ",8081,80,3487,75,13,10,7179,0,3,1,4,1,1,0
663,"bar","MA",1778,17,3129,75,19,6,4227,1,1,2,1,1,0,0
664,"bar","PA",16102,161,3134,75,25,5,3609,0,1,2,2,0,0,0
665,"bar","MA",1085,10,2717,75,13,8,5699,1,2,2,1,1,1,0
666,"bar","MD",20914,209,3163,75,13,10,7277,1,2,2,4,0,1,0
667,"bar","NY",11725,117,2961,75,13,8,5794,2,1,2,2,1,0,0
668,"bar","PA",17055,170,2775,75,9,7,4990,2,1,2,2,0,0,0
669,"restaurant","NY",11778,117,3474,75,33,6,4339,2,1,0,1,1,1,0
670,"restaurant","NJ",8081,80,2861,75,35,9,6592,1,1,1,4,1,1,0
671,"restaurant","NJ",8824,88,3426,75,25,10,7164,1,2,1,4,1,1,0
672,"restaurant","NJ",7076,70,3907,75,9,9,6413,1,1,1,3,1,2,0
673,"restaurant","MA",2148,21,2506,75,15,9,6456,2,2,1,3,0,1,0
